year,iso3c,neighbors
1991,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
1991,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
1991,LBR,"CIV, GIN, SLE"
1991,SLE,"GIN, LBR"
1991,GHA,"BEN, CIV, BFA, TGO"
1991,TGO,"BEN, BFA, GHA"
1991,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
1991,NGA,"BEN, NER, CMR, TCD"
1991,GAB,"GNQ, CMR, COG"
1991,CAF,"CMR, TCD, COG, COD, SDN"
1991,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
1991,COG,"CMR, GAB, CAF, COD, AGO"
1991,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
1991,UGA,"COD, KEN, TZA, RWA, SDN"
1991,KEN,"UGA, TZA, SOM, ETH, SDN"
1991,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
1991,BDI,"COD, TZA, RWA"
1991,RWA,"COD, UGA, TZA, BDI"
1991,SOM,"KEN, DJI, ETH"
1991,DJI,"SOM, ETH"
1991,ETH,"KEN, SOM, DJI, SDN"
1991,AGO,"COG, COD, ZMB, NAM, BWA"
1991,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
1991,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
1991,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
1991,MWI,"TZA, MOZ, ZMB"
1991,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
1991,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
1991,LSO,ZAF
1991,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
1991,SWZ,"MOZ, ZAF"
1991,MDG,
1991,COM,
1991,MUS,
1991,MAR,"ESP, MRT, DZA"
1991,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
1991,TUN,"DZA, LBY"
1991,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
1991,SDN,"CAF, TCD, COD, UGA, KEN, ETH, LBY, EGY"
1991,IRN,"RUS, TUR, IRQ, KWT, AFG, PAK"
1991,TUR,"GRC, BGR, RUS, IRN, IRQ, SYR"
1991,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
1991,EGY,"LBY, SDN, JOR, ISR, SAU"
1991,SYR,"TUR, IRQ, LBN, JOR, ISR"
1991,LBN,"SYR, ISR"
1991,JOR,"IRQ, EGY, SYR, ISR, SAU"
1991,ISR,"EGY, SYR, LBN, JOR, SAU"
1991,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
1991,KWT,"IRN, IRQ, SAU"
1991,BHR,"SAU, QAT"
1991,QAT,"SAU, BHR, ARE"
1991,ARE,"SAU, QAT, OMN"
1991,OMN,"SAU, ARE"
1991,AFG,"RUS, IRN, CHN, PAK"
1991,CHN,"RUS, AFG, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
1991,MNG,"RUS, CHN"
1991,TWN,
1991,PRK,"RUS, CHN, KOR"
1991,KOR,PRK
1991,JPN,
1991,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
1991,BTN,"CHN, IND"
1991,PAK,"RUS, IRN, AFG, CHN, IND"
1991,BGD,"IND, MMR, NPL"
1991,MMR,"CHN, IND, BGD, THA, LAO"
1991,LKA,IND
1991,MDV,
1991,NPL,"CHN, IND, BGD"
1991,THA,"MMR, KHM, LAO, MYS"
1991,KHM,"THA, LAO"
1991,LAO,"CHN, MMR, THA, KHM"
1991,MYS,"THA, SGP, BRN, IDN"
1991,SGP,"MYS, IDN"
1991,BRN,"MYS, IDN"
1991,PHL,
1991,IDN,"MYS, SGP, BRN, PNG"
1991,AUS,
1991,PNG,"IDN, SLB"
1991,NZL,
1991,SLB,PNG
1991,FJI,
1992,USA,"CAN, MEX"
1992,CAN,USA
1992,BHS,
1992,CUB,
1992,HTI,DOM
1992,DOM,HTI
1992,JAM,
1992,TTO,VEN
1992,BRB,
1992,MEX,"USA, BLZ, GTM"
1992,BLZ,"MEX, GTM"
1992,GTM,"MEX, BLZ, HND, SLV"
1992,HND,"GTM, SLV, NIC"
1992,SLV,"GTM, HND, NIC"
1992,NIC,"HND, SLV, CRI"
1992,CRI,"NIC, PAN"
1992,PAN,"CRI, COL"
1992,COL,"PAN, VEN, ECU, PER, BRA"
1992,VEN,"TTO, COL, GUY, BRA"
1992,GUY,"VEN, SUR, BRA"
1992,SUR,"GUY, BRA"
1992,ECU,"COL, PER"
1992,PER,"COL, ECU, BRA, BOL, CHL"
1992,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
1992,BOL,"PER, BRA, PRY, CHL, ARG"
1992,PRY,"BRA, BOL, ARG"
1992,CHL,"PER, BOL, ARG"
1992,ARG,"BRA, BOL, PRY, CHL, URY"
1992,URY,"BRA, ARG"
1992,GBR,IRL
1992,IRL,GBR
1992,NLD,"BEL, DEU"
1992,BEL,"NLD, LUX, FRA, DEU"
1992,LUX,"BEL, FRA, DEU"
1992,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
1992,CHE,"FRA, DEU, AUT, ITA"
1992,ESP,"FRA, PRT, MAR"
1992,PRT,ESP
1992,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, DNK"
1992,POL,"DEU, RUS, LTU, UKR, BLR"
1992,AUT,"CHE, DEU, HUN, ITA"
1992,HUN,"AUT, ROU, UKR"
1992,ITA,"FRA, CHE, AUT"
1992,MLT,
1992,ALB,"MKD, GRC"
1992,MKD,"ALB, GRC, BGR"
1992,GRC,"ALB, MKD, BGR, TUR"
1992,CYP,
1992,BGR,"MKD, GRC, ROU, TUR"
1992,MDA,"ROU, UKR"
1992,ROU,"HUN, BGR, MDA, UKR"
1992,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
1992,EST,"RUS, LVA"
1992,LVA,"RUS, EST, LTU, BLR"
1992,LTU,"POL, RUS, LVA, BLR"
1992,UKR,"POL, HUN, MDA, ROU, RUS, BLR"
1992,BLR,"POL, RUS, LVA, LTU, UKR"
1992,ARM,"GEO, AZE, IRN, TUR"
1992,GEO,"RUS, ARM, AZE, TUR"
1992,AZE,"RUS, ARM, GEO, IRN, TUR"
1992,FIN,"RUS, SWE, NOR"
1992,SWE,"FIN, NOR, DNK"
1992,NOR,"RUS, FIN, SWE"
1992,DNK,"DEU, SWE"
1992,ISL,
1992,CPV,
1992,GNB,"SEN, GIN"
1992,GNQ,"CMR, GAB"
1992,GMB,SEN
1992,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
1992,SEN,"GNB, GMB, MLI, MRT, GIN"
1992,BEN,"NER, BFA, GHA, TGO, NGA"
1992,MRT,"MLI, SEN, MAR, DZA"
1992,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
1992,CIV,"MLI, GIN, BFA, LBR, GHA"
1992,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
1992,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
1992,LBR,"CIV, GIN, SLE"
1992,SLE,"GIN, LBR"
1992,GHA,"BEN, CIV, BFA, TGO"
1992,TGO,"BEN, BFA, GHA"
1992,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
1992,NGA,"BEN, NER, CMR, TCD"
1992,GAB,"GNQ, CMR, COG"
1992,CAF,"CMR, TCD, COG, COD, SDN"
1992,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
1992,COG,"CMR, GAB, CAF, COD, AGO"
1992,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
1992,UGA,"COD, KEN, TZA, RWA, SDN"
1992,KEN,"UGA, TZA, SOM, ETH, SDN"
1992,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
1992,BDI,"COD, TZA, RWA"
1992,RWA,"COD, UGA, TZA, BDI"
1992,SOM,"KEN, DJI, ETH"
1992,DJI,"SOM, ETH"
1992,ETH,"KEN, SOM, DJI, SDN"
1992,AGO,"COG, COD, ZMB, NAM, BWA"
1992,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
1992,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
1992,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
1992,MWI,"TZA, MOZ, ZMB"
1992,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
1992,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
1992,LSO,ZAF
1992,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
1992,SWZ,"MOZ, ZAF"
1992,MDG,
1992,COM,
1992,MUS,
1992,MAR,"ESP, MRT, DZA"
1992,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
1992,TUN,"DZA, LBY"
1992,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
1992,SDN,"CAF, TCD, COD, UGA, KEN, ETH, LBY, EGY"
1992,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
1992,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
1992,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
1992,EGY,"LBY, SDN, JOR, ISR, SAU"
1992,SYR,"TUR, IRQ, LBN, JOR, ISR"
1992,LBN,"SYR, ISR"
1992,JOR,"IRQ, EGY, SYR, ISR, SAU"
1992,ISR,"EGY, SYR, LBN, JOR, SAU"
1992,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
1992,KWT,"IRN, IRQ, SAU"
1992,BHR,"SAU, QAT"
1992,QAT,"SAU, BHR, ARE"
1992,ARE,"SAU, QAT, OMN"
1992,OMN,"SAU, ARE"
1992,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
1992,TKM,"IRN, AFG, UZB, KAZ"
1992,TJK,"AFG, KGZ, UZB, CHN, PAK"
1992,KGZ,"TJK, UZB, KAZ, CHN"
1992,UZB,"AFG, TKM, TJK, KGZ, KAZ"
1992,KAZ,"RUS, TKM, KGZ, UZB, CHN"
1992,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
1992,MNG,"RUS, CHN"
1992,TWN,
1992,PRK,"RUS, CHN, KOR"
1992,KOR,PRK
1992,JPN,
1992,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
1992,BTN,"CHN, IND"
1992,PAK,"IRN, AFG, TJK, CHN, IND"
1992,BGD,"IND, MMR, NPL"
1992,MMR,"CHN, IND, BGD, THA, LAO"
1992,LKA,IND
1992,MDV,
1992,NPL,"CHN, IND, BGD"
1992,THA,"MMR, KHM, LAO, MYS"
1992,KHM,"THA, LAO"
1992,LAO,"CHN, MMR, THA, KHM"
1992,MYS,"THA, SGP, BRN, IDN"
1992,SGP,"MYS, IDN"
1992,BRN,"MYS, IDN"
1992,PHL,
1992,IDN,"MYS, SGP, BRN, PNG"
1992,AUS,
1992,PNG,"IDN, SLB"
1992,NZL,
1992,SLB,PNG
1992,FJI,
1993,USA,"CAN, MEX"
1993,CAN,USA
1993,BHS,
1993,CUB,
1993,HTI,DOM
1993,DOM,HTI
1993,JAM,
1993,TTO,VEN
1993,BRB,
1993,MEX,"USA, BLZ, GTM"
1993,BLZ,"MEX, GTM"
1993,GTM,"MEX, BLZ, HND, SLV"
1993,HND,"GTM, SLV, NIC"
1993,SLV,"GTM, HND, NIC"
1993,NIC,"HND, SLV, CRI"
1993,CRI,"NIC, PAN"
1993,PAN,"CRI, COL"
1993,COL,"PAN, VEN, ECU, PER, BRA"
1993,VEN,"TTO, COL, GUY, BRA"
1993,GUY,"VEN, SUR, BRA"
1993,SUR,"GUY, BRA"
1993,ECU,"COL, PER"
1993,PER,"COL, ECU, BRA, BOL, CHL"
1993,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
1993,BOL,"PER, BRA, PRY, CHL, ARG"
1993,PRY,"BRA, BOL, ARG"
1993,CHL,"PER, BOL, ARG"
1993,ARG,"BRA, BOL, PRY, CHL, URY"
1993,URY,"BRA, ARG"
1993,GBR,IRL
1993,IRL,GBR
1993,NLD,"BEL, DEU"
1993,BEL,"NLD, LUX, FRA, DEU"
1993,LUX,"BEL, FRA, DEU"
1993,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
1993,CHE,"FRA, DEU, AUT, ITA"
1993,ESP,"FRA, PRT, MAR"
1993,PRT,ESP
1993,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
1993,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
1993,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
1993,HUN,"AUT, SVK, HRV, SVN, ROU, UKR"
1993,CZE,"DEU, POL, AUT, SVK"
1993,SVK,"POL, AUT, HUN, CZE, UKR"
1993,ITA,"FRA, CHE, AUT, HRV, SVN"
1993,MLT,
1993,ALB,"MKD, GRC"
1993,MKD,"ALB, GRC, BGR"
1993,HRV,"AUT, HUN, ITA, BIH, SVN"
1993,BIH,HRV
1993,SVN,"AUT, HUN, ITA, HRV"
1993,GRC,"ALB, MKD, BGR, TUR"
1993,CYP,
1993,BGR,"MKD, GRC, ROU, TUR"
1993,MDA,"ROU, UKR"
1993,ROU,"HUN, BGR, MDA, UKR"
1993,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
1993,EST,"RUS, LVA"
1993,LVA,"RUS, EST, LTU, BLR"
1993,LTU,"POL, RUS, LVA, BLR"
1993,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
1993,BLR,"POL, RUS, LVA, LTU, UKR"
1993,ARM,"GEO, AZE, IRN, TUR"
1993,GEO,"RUS, ARM, AZE, TUR"
1993,AZE,"RUS, ARM, GEO, IRN, TUR"
1993,FIN,"RUS, SWE, NOR"
1993,SWE,"FIN, NOR, DNK"
1993,NOR,"RUS, FIN, SWE"
1993,DNK,"DEU, SWE"
1993,ISL,
1993,CPV,
1993,GNB,"SEN, GIN"
1993,GNQ,"CMR, GAB"
1993,GMB,SEN
1993,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
1993,SEN,"GNB, GMB, MLI, MRT, GIN"
1993,BEN,"NER, BFA, GHA, TGO, NGA"
1993,MRT,"MLI, SEN, MAR, DZA"
1993,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
1993,CIV,"MLI, GIN, BFA, LBR, GHA"
1993,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
1993,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
1993,LBR,"CIV, GIN, SLE"
1993,SLE,"GIN, LBR"
1993,GHA,"BEN, CIV, BFA, TGO"
1993,TGO,"BEN, BFA, GHA"
1993,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
1993,NGA,"BEN, NER, CMR, TCD"
1993,GAB,"GNQ, CMR, COG"
1993,CAF,"CMR, TCD, COG, COD, SDN"
1993,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
1993,COG,"CMR, GAB, CAF, COD, AGO"
1993,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
1993,UGA,"COD, KEN, TZA, RWA, SDN"
1993,KEN,"UGA, TZA, SOM, ETH, SDN"
1993,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
1993,BDI,"COD, TZA, RWA"
1993,RWA,"COD, UGA, TZA, BDI"
1993,SOM,"KEN, DJI, ETH"
1993,DJI,"SOM, ETH"
1993,ETH,"KEN, SOM, DJI, SDN"
1993,AGO,"COG, COD, ZMB, NAM, BWA"
1993,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
1993,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
1993,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
1993,MWI,"TZA, MOZ, ZMB"
1993,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
1993,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
1993,LSO,ZAF
1993,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
1993,SWZ,"MOZ, ZAF"
1993,MDG,
1993,COM,
1993,MUS,
1993,MAR,"ESP, MRT, DZA"
1993,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
1993,TUN,"DZA, LBY"
1993,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
1993,SDN,"CAF, TCD, COD, UGA, KEN, ETH, LBY, EGY"
1993,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
1993,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
1993,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
1993,EGY,"LBY, SDN, JOR, ISR, SAU"
1993,SYR,"TUR, IRQ, LBN, JOR, ISR"
1993,LBN,"SYR, ISR"
1993,JOR,"IRQ, EGY, SYR, ISR, SAU"
1993,ISR,"EGY, SYR, LBN, JOR, SAU"
1993,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
1993,KWT,"IRN, IRQ, SAU"
1993,BHR,"SAU, QAT"
1993,QAT,"SAU, BHR, ARE"
1993,ARE,"SAU, QAT, OMN"
1993,OMN,"SAU, ARE"
1993,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
1993,TKM,"IRN, AFG, UZB, KAZ"
1993,TJK,"AFG, KGZ, UZB, CHN, PAK"
1993,KGZ,"TJK, UZB, KAZ, CHN"
1993,UZB,"AFG, TKM, TJK, KGZ, KAZ"
1993,KAZ,"RUS, TKM, KGZ, UZB, CHN"
1993,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
1993,MNG,"RUS, CHN"
1993,TWN,
1993,PRK,"RUS, CHN, KOR"
1993,KOR,PRK
1993,JPN,
1993,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
1993,BTN,"CHN, IND"
1993,PAK,"IRN, AFG, TJK, CHN, IND"
1993,BGD,"IND, MMR, NPL"
1993,MMR,"CHN, IND, BGD, THA, LAO"
1993,LKA,IND
1993,MDV,
1993,NPL,"CHN, IND, BGD"
1993,THA,"MMR, KHM, LAO, MYS"
1993,KHM,"THA, LAO"
1993,LAO,"CHN, MMR, THA, KHM"
1993,MYS,"THA, SGP, BRN, IDN"
1993,SGP,"MYS, IDN"
1993,BRN,"MYS, IDN"
1993,PHL,
1993,IDN,"MYS, SGP, BRN, PNG"
1993,AUS,
1993,PNG,"IDN, SLB"
1993,NZL,
1993,SLB,PNG
1993,FJI,
1994,USA,"CAN, MEX"
1994,CAN,USA
1994,BHS,
1994,CUB,
1994,HTI,DOM
1994,DOM,HTI
1994,JAM,
1994,TTO,VEN
1994,BRB,
1994,MEX,"USA, BLZ, GTM"
1994,BLZ,"MEX, GTM"
1994,GTM,"MEX, BLZ, HND, SLV"
1994,HND,"GTM, SLV, NIC"
1994,SLV,"GTM, HND, NIC"
1994,NIC,"HND, SLV, CRI"
1994,CRI,"NIC, PAN"
1994,PAN,"CRI, COL"
1994,COL,"PAN, VEN, ECU, PER, BRA"
1994,VEN,"TTO, COL, GUY, BRA"
1994,GUY,"VEN, SUR, BRA"
1994,SUR,"GUY, BRA"
1994,ECU,"COL, PER"
1994,PER,"COL, ECU, BRA, BOL, CHL"
1994,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
1994,BOL,"PER, BRA, PRY, CHL, ARG"
1994,PRY,"BRA, BOL, ARG"
1994,CHL,"PER, BOL, ARG"
1994,ARG,"BRA, BOL, PRY, CHL, URY"
1994,URY,"BRA, ARG"
1994,GBR,IRL
1994,IRL,GBR
1994,NLD,"BEL, DEU"
1994,BEL,"NLD, LUX, FRA, DEU"
1994,LUX,"BEL, FRA, DEU"
1994,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
1994,CHE,"FRA, DEU, AUT, ITA"
1994,ESP,"FRA, PRT, MAR"
1994,PRT,ESP
1994,DEU,"NLD, BEL, LUX, FRA, CHE, POL, AUT, CZE, DNK"
1994,POL,"DEU, CZE, SVK, RUS, LTU, UKR, BLR"
1994,AUT,"CHE, DEU, HUN, CZE, SVK, ITA, HRV, SVN"
1994,HUN,"AUT, SVK, HRV, SVN, ROU, UKR"
1994,CZE,"DEU, POL, AUT, SVK"
1994,SVK,"POL, AUT, HUN, CZE, UKR"
1994,ITA,"FRA, CHE, AUT, HRV, SVN"
1994,MLT,
1994,ALB,"MKD, GRC"
1994,MKD,"ALB, GRC, BGR"
1994,HRV,"AUT, HUN, ITA, BIH, SVN"
1994,BIH,HRV
1994,SVN,"AUT, HUN, ITA, HRV"
1994,GRC,"ALB, MKD, BGR, TUR"
1994,CYP,
1994,BGR,"MKD, GRC, ROU, TUR"
1994,MDA,"ROU, UKR"
1994,ROU,"HUN, BGR, MDA, UKR"
1994,RUS,"POL, EST, LVA, LTU, UKR, BLR, GEO, AZE, FIN, NOR, KAZ, CHN, MNG, PRK"
1994,EST,"RUS, LVA"
1994,LVA,"RUS, EST, LTU, BLR"
1994,LTU,"POL, RUS, LVA, BLR"
1994,UKR,"POL, HUN, SVK, MDA, ROU, RUS, BLR"
1994,BLR,"POL, RUS, LVA, LTU, UKR"
1994,ARM,"GEO, AZE, IRN, TUR"
1994,GEO,"RUS, ARM, AZE, TUR"
1994,AZE,"RUS, ARM, GEO, IRN, TUR"
1994,FIN,"RUS, SWE, NOR"
1994,SWE,"FIN, NOR, DNK"
1994,NOR,"RUS, FIN, SWE"
1994,DNK,"DEU, SWE"
1994,ISL,
1994,CPV,
1994,GNB,"SEN, GIN"
1994,GNQ,"CMR, GAB"
1994,GMB,SEN
1994,MLI,"SEN, MRT, NER, CIV, GIN, BFA, DZA"
1994,SEN,"GNB, GMB, MLI, MRT, GIN"
1994,BEN,"NER, BFA, GHA, TGO, NGA"
1994,MRT,"MLI, SEN, MAR, DZA"
1994,NER,"MLI, BEN, BFA, NGA, TCD, DZA, LBY"
1994,CIV,"MLI, GIN, BFA, LBR, GHA"
1994,GIN,"GNB, MLI, SEN, CIV, LBR, SLE"
1994,BFA,"MLI, BEN, NER, CIV, GHA, TGO"
1994,LBR,"CIV, GIN, SLE"
1994,SLE,"GIN, LBR"
1994,GHA,"BEN, CIV, BFA, TGO"
1994,TGO,"BEN, BFA, GHA"
1994,CMR,"GNQ, NGA, GAB, CAF, TCD, COG"
1994,NGA,"BEN, NER, CMR, TCD"
1994,GAB,"GNQ, CMR, COG"
1994,CAF,"CMR, TCD, COG, COD, SDN"
1994,TCD,"NER, CMR, NGA, CAF, LBY, SDN"
1994,COG,"CMR, GAB, CAF, COD, AGO"
1994,COD,"CAF, COG, UGA, TZA, BDI, RWA, AGO, ZMB, SDN"
1994,UGA,"COD, KEN, TZA, RWA, SDN"
1994,KEN,"UGA, TZA, SOM, ETH, SDN"
1994,TZA,"COD, UGA, KEN, BDI, RWA, MOZ, ZMB, MWI"
1994,BDI,"COD, TZA, RWA"
1994,RWA,"COD, UGA, TZA, BDI"
1994,SOM,"KEN, DJI, ETH"
1994,DJI,"SOM, ETH, ERI"
1994,ETH,"KEN, SOM, DJI, ERI, SDN"
1994,ERI,"DJI, ETH, SDN"
1994,AGO,"COG, COD, ZMB, NAM, BWA"
1994,MOZ,"TZA, ZMB, ZWE, MWI, ZAF, SWZ"
1994,ZMB,"COD, TZA, AGO, MOZ, ZWE, MWI, NAM, BWA"
1994,ZWE,"MOZ, ZMB, ZAF, NAM, BWA"
1994,MWI,"TZA, MOZ, ZMB"
1994,ZAF,"MOZ, ZWE, NAM, LSO, BWA, SWZ"
1994,NAM,"AGO, ZMB, ZWE, ZAF, BWA"
1994,LSO,ZAF
1994,BWA,"AGO, ZMB, ZWE, ZAF, NAM"
1994,SWZ,"MOZ, ZAF"
1994,MDG,
1994,COM,
1994,MUS,
1994,MAR,"ESP, MRT, DZA"
1994,DZA,"MLI, MRT, NER, MAR, TUN, LBY"
1994,TUN,"DZA, LBY"
1994,LBY,"NER, TCD, DZA, TUN, SDN, EGY"
1994,SDN,"CAF, TCD, COD, UGA, KEN, ETH, ERI, LBY, EGY"
1994,IRN,"ARM, AZE, TUR, IRQ, KWT, AFG, TKM, PAK"
1994,TUR,"GRC, BGR, ARM, GEO, AZE, IRN, IRQ, SYR"
1994,IRQ,"IRN, TUR, SYR, JOR, SAU, KWT"
1994,EGY,"LBY, SDN, JOR, ISR, SAU"
1994,SYR,"TUR, IRQ, LBN, JOR, ISR"
1994,LBN,"SYR, ISR"
1994,JOR,"IRQ, EGY, SYR, ISR, SAU"
1994,ISR,"EGY, SYR, LBN, JOR, SAU"
1994,SAU,"IRQ, EGY, JOR, ISR, KWT, BHR, QAT, ARE, OMN"
1994,KWT,"IRN, IRQ, SAU"
1994,BHR,"SAU, QAT"
1994,QAT,"SAU, BHR, ARE"
1994,ARE,"SAU, QAT, OMN"
1994,OMN,"SAU, ARE"
1994,AFG,"IRN, TKM, TJK, UZB, CHN, PAK"
1994,TKM,"IRN, AFG, UZB, KAZ"
1994,TJK,"AFG, KGZ, UZB, CHN, PAK"
1994,KGZ,"TJK, UZB, KAZ, CHN"
1994,UZB,"AFG, TKM, TJK, KGZ, KAZ"
1994,KAZ,"RUS, TKM, KGZ, UZB, CHN"
1994,CHN,"RUS, AFG, TJK, KGZ, KAZ, MNG, PRK, IND, BTN, PAK, MMR, NPL, LAO"
1994,MNG,"RUS, CHN"
1994,TWN,
1994,PRK,"RUS, CHN, KOR"
1994,KOR,PRK
1994,JPN,
1994,IND,"CHN, BTN, PAK, BGD, MMR, LKA, NPL"
1994,BTN,"CHN, IND"
1994,PAK,"IRN, AFG, TJK, CHN, IND"
1994,BGD,"IND, MMR, NPL"
1994,MMR,"CHN, IND, BGD, THA, LAO"
1994,LKA,IND
1994,MDV,
1994,NPL,"CHN, IND, BGD"
1994,THA,"MMR, KHM, LAO, MYS"
1994,KHM,"THA, LAO"
1994,LAO,"CHN, MMR, THA, KHM"
1994,MYS,"THA, SGP, BRN, IDN"
1994,SGP,"MYS, IDN"
1994,BRN,"MYS, IDN"
1994,PHL,
1994,IDN,"MYS, SGP, BRN, PNG"
1994,AUS,
1994,PNG,"IDN, SLB"
1994,NZL,
1994,SLB,PNG
1994,FJI,
1995,USA,"CAN, MEX"
1995,CAN,USA
1995,BHS,
1995,CUB,
1995,HTI,DOM
1995,DOM,HTI
1995,JAM,
1995,TTO,VEN
1995,BRB,
1995,MEX,"USA, BLZ, GTM"
1995,BLZ,"MEX, GTM"
1995,GTM,"MEX, BLZ, HND, SLV"
1995,HND,"GTM, SLV, NIC"
1995,SLV,"GTM, HND, NIC"
1995,NIC,"HND, SLV, CRI"
1995,CRI,"NIC, PAN"
1995,PAN,"CRI, COL"
1995,COL,"PAN, VEN, ECU, PER, BRA"
1995,VEN,"TTO, COL, GUY, BRA"
1995,GUY,"VEN, SUR, BRA"
1995,SUR,"GUY, BRA"
1995,ECU,"COL, PER"
1995,PER,"COL, ECU, BRA, BOL, CHL"
1995,BRA,"COL, VEN, GUY, SUR, PER, BOL, PRY, ARG, URY"
1995,BOL,"PER, BRA, PRY, CHL, ARG"
1995,PRY,"BRA, BOL, ARG"
1995,CHL,"PER, BOL, ARG"
1995,ARG,"BRA, BOL, PRY, CHL, URY"
1995,URY,"BRA, ARG"
1995,GBR,IRL
1995,IRL,GBR
1995,NLD,"BEL, DEU"
1995,BEL,"NLD, LUX, FRA, DEU"
1995,LUX,"BEL, FRA, DEU"
1995,FRA,"BEL, LUX, CHE, ESP, DEU, ITA"
