iso3c,year,total_pop,median_age,total_pop_20_to_40,total_pop_40_to_60,total_pop_30_to_50,total_pop_18_to_65,percent_pop_20_to_40,percent_pop_40_to_60,percent_pop_30_to_50,percent_pop_18_to_65
YEM,1996,16614.3265,14,4076.4910000000004,1759.2300000000002,2553.4515000000006,6630.001500000001,0.24535999096923974,0.10588632647853648,0.15368973879260173,0.39905328091391495
ZAF,1996,44661.60350000003,20,14420.055999999999,6797.202,10388.324999999997,23055.674,0.3228736738034941,0.15219341598426928,0.2326008066414362,0.5162303229887387
ZMB,1996,8902.018999999997,15,2465.9525,823.0785,1417.2965,3729.1149999999993,0.27701047369141774,0.09245975547794273,0.15921068018389992,0.41890665477123795
ZWE,1996,11178.171,16,3067.027,1256.8455,1844.8529999999998,4940.121000000003,0.274376461050739,0.11243749089184625,0.16504068509955697,0.44194358808789047
ABW,1997,81.85800000000003,32,27.5085,22.024,28.7275,53.150500000000015,0.3360514549585867,0.2690512839307092,0.35094309658188555,0.6493012289574629
AFG,1997,17788.819,14,4719.096500000001,2043.192,3059.0215000000003,7575.210000000002,0.265284418262955,0.11485821515188839,0.17196315843114712,0.42584108590907593
AGO,1997,14871.145999999992,15,4144.274000000001,1852.3785,2872.5144999999998,6668.699500000001,0.2786788590469089,0.12456192011025922,0.19316026485114204,0.4484321181434171
AIA,1997,10.131499999999997,27,3.7135000000000002,1.8205000000000005,3.1015,5.962499999999998,0.3665301288061986,0.17968711444504773,0.30612446330750637,0.5885110793071114
ALB,1997,3253.7189999999987,25,1035.8275,641.16,869.7814999999999,1846.5535,0.3183518613623366,0.19705450900953655,0.26731918152735384,0.5675208891732816
AND,1997,64.68199999999999,35,25.522,17.222499999999997,24.218,45.629000000000005,0.3945765437061316,0.2662641847809282,0.3744163754985932,0.705435824495223
ARE,1997,2746.1184999999978,27,1337.6174999999998,498.06900000000013,1051.1035,1894.1795000000002,0.48709387449958946,0.1813719983314633,0.38275970246731916,0.6897661189784788
ARG,1997,35815.9705,26,10622.787999999999,7589.14,9082.294499999998,20347.928,0.2965936103839486,0.21189262482779853,0.25358225320182226,0.5681244348802442
ARM,1997,3271.4179999999997,28,1074.208,653.318,965.1184999999999,1902.412,0.328361585098572,0.1997048374741473,0.29501534197097407,0.5815251979416878
ASM,1997,55.577500000000036,19,17.599,8.701500000000003,13.668,28.512,0.3166569205163958,0.15656515676307853,0.24592685889073798,0.5130133597229092
ATG,1997,71.2175,26,25.958499999999997,13.036,20.889499999999998,42.1015,0.36449608593393473,0.18304489767262258,0.2933197598904763,0.5911679011478921
AUS,1997,18410.250499999995,33,5959.229,4754.974499999999,5804.799,11644.695999999998,0.3236908156138344,0.2582786421075585,0.31530255386802053,0.6325115456739712
AUT,1997,7967.093000000001,36,2615.4774999999995,2104.5654999999997,2524.591,5131.488,0.32828504700522504,0.26415726539152984,0.316877310205868,0.6440853646367627
AZE,1997,8000.0615000000025,24,2821.4915000000005,1280.974,2216.0685000000008,4515.564500000001,0.35268372624385447,0.16012051907350958,0.2770064330130462,0.5644412233580954
BDI,1997,5923.862000000001,14,1433.5984999999998,665.3425000000001,955.7995000000001,2384.9455,0.24200403385494118,0.11231566501717967,0.16134736089395735,0.4025997735936454
BEL,1997,10154.8725,37,3110.3049999999994,2681.7335000000003,3183.2710000000006,6421.4855,0.306286957320242,0.2640834239917833,0.3134722764859924,0.6323551083482338
BEN,1997,6387.025999999998,16,1774.8984999999998,792.2520000000001,1191.4765,2864.575,0.2778912282492666,0.12404082901807513,0.18654636758954798,0.4484990353883013
BES,1997,13.4945,31,4.606,3.3345,4.625,8.519,0.3413242432101967,0.2471006706435955,0.342732224239505,0.6312942309829931
BFA,1997,10897.353,15,2859.4235000000003,1299.5829999999996,1887.1555,4700.118999999999,0.2623961525335557,0.11925675895788636,0.17317558676864006,0.4313083186348097
BGD,1997,122039.22550000003,19,38046.365,17720.6475,26376.931999999997,61931.97649999999,0.3117552151295813,0.14520452278681492,0.21613486886640387,0.5074759877101971
BGR,1997,8318.9655,38,2424.2360000000003,2271.4764999999993,2409.3195,5321.091,0.29141075293556634,0.2730479528975086,0.2896176814292594,0.6396337381132305
BHR,1997,652.6425000000002,24,270.05850000000004,105.652,209.138,398.0944999999999,0.4137923901676645,0.16188342009599432,0.3204480247608759,0.6099733008500057
BHS,1997,310.17049999999995,25,114.48349999999999,56.49400000000001,90.13449999999999,184.14050000000003,0.3690986086684582,0.18213853348400322,0.29059662346999476,0.5936750916028445
BIH,1997,4047.7479999999982,32,1255.6730000000002,1018.179,1194.1940000000002,2569.5294999999996,0.31021521102598304,0.25154209204723227,0.295026765500224,0.6348047111628493
BLM,1997,6.523500000000001,33,2.9109999999999996,1.6295,2.6165,4.7115,0.446232850463708,0.249789223576301,0.40108837280600895,0.7222349965509312
BLR,1997,10400.923499999997,34,3247.493,2584.5539999999996,3201.0335,6514.187499999998,0.31223121677608734,0.2484927420146875,0.30776435380954403,0.6263085676959358
BLZ,1997,217.1169999999999,18,67.065,26.0355,43.979,104.01599999999999,0.30888875583210906,0.1199146082526933,0.20255898893223478,0.4790781007475234
BMU,1997,60.226999999999975,34,21.73,16.6095,22.215999999999998,41.009999999999984,0.3608016338187193,0.27578162618094887,0.36887110432198195,0.6809238381456821
BOL,1997,8137.6195000000025,19,2408.2325,1236.7250000000001,1731.3125,4069.2385000000004,0.2959382040411203,0.15197626283706184,0.21275417215071304,0.5000526873983232
BRA,1997,168546.70699999994,23,57051.80449999999,31011.828,44986.689999999995,96793.80799999998,0.3384925491306099,0.1839954547435923,0.2669093380744603,0.5742847767414406
BRB,1997,263.22449999999975,31,92.57999999999998,59.7105,84.4715,164.84850000000003,0.35171498093832476,0.22684248616675143,0.32091047755813035,0.6262657921280131
BRN,1997,313.21499999999986,22,112.788,51.4925,90.95750000000001,175.63699999999997,0.3600976964704757,0.16439985313602484,0.2903995657934647,0.5607553916638732
BTN,1997,546.8650000000005,19,157.128,88.771,115.00449999999998,274.9465,0.28732502537189225,0.16232708255236653,0.21029778830241447,0.5027685077669988
BWA,1997,1619.354000000001,18,503.531,193.07249999999996,324.03249999999997,784.0215,0.3109455992945333,0.11922809960021086,0.20009985463339072,0.4841569539458324
CAF,1997,3458.471499999999,16,990.6545,438.8955,715.0434999999999,1570.093,0.286442869342714,0.1269044721056687,0.20675130617673154,0.4539846576731948
CAN,1997,29882.752000000004,35,9793.094500000001,7997.8555,10154.341499999999,19282.749,0.3277172898935145,0.267641196500242,0.33980610286495694,0.645280227202635
CHE,1997,7086.9975,37,2248.1545,1962.9084999999998,2314.7090000000003,4597.434500000001,0.3172224203550234,0.27697321750148773,0.3266134918207605,0.6487140005340768
CHL,1997,14809.289,27,5024.6165,3081.48,4253.7905,8870.501999999999,0.33928816569114156,0.20807751135115263,0.2872379963683604,0.5989823009058705
CHN,1997,1237801.4480000008,27,457303.5840000001,262896.40150000004,373137.2265,777183.22,0.3694482541920567,0.21238979961186785,0.3014515996106669,0.627873897914522
CIV,1997,15335.453500000005,16,4562.8375000000005,1698.2930000000001,2782.705,7037.881,0.297535217983609,0.11074292651338935,0.18145567067840537,0.458928782249576
CMR,1997,13941.180999999995,16,3808.1725000000006,1657.171,2453.1690000000003,6162.8455,0.2731599639944422,0.11886876728736258,0.17596565169048456,0.4420605040562921
COD,1997,44822.198500000006,16,12398.130500000003,6050.460000000001,8722.059500000001,20459.43,0.27660692502622336,0.13498802384715688,0.1945924071528977,0.45645752963233155
COG,1997,2875.0365000000006,17,873.7410000000002,335.4889999999999,559.0615,1349.289,0.3039060547579135,0.11669034462692904,0.19445370519643834,0.46931195482213867
COK,1997,17.58150000000001,22,5.5005,3.0395,4.1129999999999995,9.488,0.31285726473850334,0.17288058470551423,0.23393908369593022,0.5396581634104026
COL,1997,37291.9455,22,12803.4195,6301.2210000000005,9915.0265,20843.872499999998,0.34332935244689766,0.16897002598054317,0.2658758176078531,0.5589376531723184
COM,1997,505.033,16,132.01199999999997,62.072,89.06850000000001,219.51799999999994,0.2613928198751368,0.12290681995037948,0.17636174269800195,0.43466070534004697
CPV,1997,430.6535000000001,16,124.15250000000002,38.8945,71.98750000000001,187.959,0.2882886125388508,0.09031506768202276,0.16715874827442478,0.43645065000052236
CRI,1997,3739.4214999999986,24,1240.1295,686.5215,1021.1379999999999,2103.7169999999996,0.3316367250923707,0.18359029598562243,0.27307378962227186,0.562578195584531
CUB,1997,10998.129000000003,30,4174.6195,2522.1404999999995,3447.7215,7222.2695,0.3795754259656346,0.2293245060137046,0.3134825478042674,0.6566816501243073
CUW,1997,147.1455,31,45.609500000000004,36.787,47.602000000000004,89.47900000000001,0.3099619084511589,0.25000424749652556,0.32350292737460545,0.6080987865751927
CYM,1997,35.57900000000001,31,15.881999999999998,8.520000000000001,13.949499999999999,25.4505,0.4463869136288258,0.23946710138002752,0.3920711655751987,0.7153236459709378
CYP,1997,897.4704999999999,30,297.353,209.10350000000005,265.23600000000005,556.2759999999998,0.33132342511536594,0.23299205934902603,0.29553729064075096,0.6198265012610441
CZE,1997,10279.044500000005,36,3109.0164999999993,2950.6429999999996,3112.9004999999997,6722.621,0.30246162471618815,0.28705421014569965,0.30283948084863316,0.6540122479282969
DEU,1997,81436.08699999998,38,25740.270500000002,22886.169,26076.4575,53663.903999999995,0.31607941206703616,0.281032277496339,0.32020764332647766,0.6589695794199936
DJI,1997,667.7859999999998,18,200.5565,93.23649999999999,135.4635,327.6805,0.30033049509872933,0.1396203274701776,0.20285465703084526,0.4906968699553451
DMA,1997,69.08100000000002,25,22.582,11.544500000000001,17.170499999999997,37.614000000000004,0.3268916199823395,0.16711541523718532,0.24855604290615355,0.5444912494028749
DNK,1997,5277.381499999999,37,1630.6920000000002,1493.5115000000003,1640.9545000000003,3414.5305000000008,0.3089964218050184,0.28300237532571804,0.31094104149946344,0.6470122540885099
DOM,1997,8150.076000000003,21,2717.3224999999998,1213.398,1929.1729999999998,4345.157000000001,0.3334106945751179,0.14888180183841224,0.23670613623725706,0.5331431265180839
DZA,1997,29476.030999999995,19,9580.439999999999,4062.7265000000007,6454.0405,15244.943000000003,0.32502476334076325,0.1378315316604193,0.21895893989255205,0.5171979565362788
ECU,1997,11987.838499999993,21,3833.6429999999996,1909.7615,2825.7575,6337.432,0.31979434824718417,0.15930824393405044,0.2357186827300019,0.5286551032531848
EGY,1997,66993.72849999998,19,20584.392,9932.024,15183.235,33966.22650000001,0.3072584921139298,0.14825304132759234,0.22663666196754528,0.50700606251524
ERI,1997,2291.5609999999992,17,655.3170000000002,305.40450000000004,438.1425,1073.8125000000002,0.2859696948935684,0.13327356330466444,0.19119827052389185,0.46859433373146103
ESH,1997,232.09700000000012,21,73.08399999999997,43.442,63.6675,124.8295,0.3148855866297278,0.18717174284889498,0.274314187602597,0.5378333196896122
ESP,1997,40180.049500000016,35,13639.776499999996,9686.257999999998,11848.550999999998,26233.268999999997,0.3394663936389623,0.2410713306861405,0.29488642118273134,0.6528928989995392
EST,1997,1421.4900000000002,36,411.93550000000005,383.31350000000003,415.4655000000001,891.4164999999999,0.289791345700638,0.2696561354634925,0.29227465546715065,0.6271000851219494
ETH,1997,61233.47950000001,15,16586.447,7552.72,11346.333500000002,26934.622500000005,0.27087219500567494,0.12334298265706098,0.18529623978007,0.43986758093666717
FIN,1997,5139.942499999998,37,1476.144,1513.2920000000001,1668.3605,3278.7505000000006,0.28719076137524896,0.29441807957968413,0.32458738594838377,0.6378963383345245
FJI,1997,804.5720000000002,20,259.95300000000003,136.71600000000004,205.23149999999995,434.80099999999993,0.32309476342701454,0.16992388499724076,0.2550815837488751,0.5404127909000063
FLK,1997,2.8804999999999996,33,1.1464999999999999,0.8030000000000002,1.0105000000000002,2.103,0.39802117687901406,0.2787710466932825,0.35080715153619174,0.7300815830584969
FRA,1997,57839.36349999998,36,17421.7395,15059.431,17794.2255,35967.41049999999,0.3012090459812893,0.2603664717022691,0.3076490546096692,0.621850039895408
FRO,1997,44.49550000000004,33,12.511500000000002,11.231,12.917000000000003,26.190499999999993,0.28118573788360596,0.25240754683057814,0.29029901900192134,0.5886100841658138
FSM,1997,111.133,17,31.893500000000003,15.113500000000004,23.582,52.632999999999996,0.2869849639620995,0.1359947090423187,0.21219619734912223,0.473603700071086
GAB,1997,1179.806,18,327.36299999999994,165.28399999999996,230.7875,554.3195,0.2774718894462309,0.14009421888005313,0.19561478751591363,0.4698395329401613
GBR,1997,58250.1975,36,17736.53,15095.110499999999,17577.072000000004,36149.168999999994,0.3044887530209661,0.2591426492588287,0.30175128590765726,0.6205844881470143
GEO,1997,4640.031999999997,32,1448.6785,1070.8775,1342.0595,2814.467500000001,0.3122130407721328,0.23079097299328985,0.28923496648298996,0.6065620883649084
GGY,1997,58.530500000000025,36,18.514000000000003,15.861500000000001,18.4415,37.63400000000001,0.3163137167801402,0.2709954639034349,0.3150750463433593,0.6429810099008207
GHA,1997,18268.040500000006,16,5234.491999999999,2207.1265,3539.701,8404.991,0.2865382305234104,0.12081900628586843,0.19376467881161086,0.4600926410251826
GIB,1997,27.563500000000005,36,8.1355,7.525999999999999,8.4325,17.3155,0.29515482431476403,0.27304224790030285,0.3059299435848132,0.6282039653890107
GIN,1997,7842.805500000004,17,2172.0275,1019.089,1481.4679999999998,3578.6380000000004,0.2769452206866534,0.12993934377181732,0.18889516002915016,0.45629564573544484
GLP,1997,421.81399999999985,29,146.67899999999997,92.6615,124.66700000000003,260.077,0.3477338352923327,0.21967383728373177,0.2955496972599299,0.616567965975525
GMB,1997,1317.0019999999997,16,381.5575,141.094,234.844,585.0374999999999,0.2897167202479572,0.10713271506041754,0.17831711721014853,0.44421914317518124
GNB,1997,1162.4424999999992,16,311.9795,137.56000000000003,204.90250000000006,507.97700000000003,0.2683827372106579,0.11833703602543792,0.17626893373220628,0.4369910769780014
GNQ,1997,605.5699999999997,18,181.08749999999998,89.455,139.786,294.6270000000001,0.2990364450022294,0.14772032960681677,0.23083375992866237,0.4865283947355389
GRC,1997,10875.273499999998,37,3481.6490000000003,2790.4130000000005,3218.173,7079.8745,0.3201435807568427,0.25658324822819406,0.2959165118927814,0.6510065700876397
GRD,1997,105.54849999999999,22,32.6055,16.874999999999996,26.127,54.82050000000001,0.3089148590458415,0.15987910770877842,0.24753549316191137,0.519386822171798
GRL,1997,56.071999999999996,30,20.675499999999996,13.272500000000003,20.07,35.973,0.3687312740761877,0.23670459409330866,0.35793265801112856,0.6415501498073906
GTM,1997,10905.381000000001,16,3039.5679999999998,1350.7249999999997,2056.637,4938.3515,0.27872185300082586,0.12385857953977028,0.18858919280307584,0.4528362191105473
GUF,1997,147.37250000000012,23,48.411500000000004,27.808,42.512499999999996,81.31250000000001,0.32849751480092937,0.18869192013435326,0.28846969414239404,0.5517481212573577
GUM,1997,154.32999999999998,26,55.0515,31.4335,46.921,93.11449999999999,0.35671288796734274,0.20367718525238127,0.30403032462904167,0.6033467245512862
GUY,1997,755.211,21,258.549,116.50100000000002,189.62400000000002,409.46149999999994,0.34235332906962423,0.1542628483960112,0.2510874444360583,0.5421815889863891
HKG,1997,6441.235999999998,34,2444.9015000000004,1607.6660000000002,2407.0475,4362.418999999999,0.3795702408668152,0.24958967502510399,0.37369341846813264,0.6772642703977932
HND,1997,6144.112,17,1771.5445,749.444,1168.9679999999996,2831.6564999999996,0.2883320649102751,0.12197759415843981,0.19025825050064185,0.4608731904626738
HRV,1997,4711.372500000002,37,1386.3854999999996,1312.812,1459.5895,3046.2740000000003,0.2942636142652696,0.2786474641943509,0.3098013370838327,0.6465788896972164
HTI,1997,7915.1725000000015,18,2298.552,1147.213,1639.626,3846.6444999999994,0.29039821936919247,0.1449384710187933,0.20714974942112754,0.4859836598633825
HUN,1997,10286.22,37,3000.2575,2945.1670000000004,3027.4305000000004,6647.848499999999,0.29167736058532684,0.28632160307673765,0.2943190501467012,0.6462868283976038
IDN,1997,204628.0070000001,23,70780.30450000001,35206.146,51198.7235,117398.30149999997,0.3458974435498459,0.1720494985811008,0.25020389071179283,0.5737157059834919
IMN,1997,72.79249999999999,38,20.921499999999998,19.831000000000003,21.7225,44.94650000000001,0.28741285159872243,0.27243191262836153,0.29841673249304534,0.6174605900333141
IND,1997,1002335.2305000003,21,320273.14050000004,168512.53150000004,243647.15900000004,538528.447,0.31952697137088204,0.1681199327054882,0.24307951230893102,0.5372737888614002
IRL,1997,3640.1500000000005,31,1130.9465,858.8235000000002,1036.816,2206.5520000000006,0.3106867848852382,0.2359307995549634,0.28482782302927073,0.6061706248368887
IRN,1997,62480.53249999998,19,18899.053,9566.077500000001,14354.327,31717.886999999995,0.3024790641789106,0.1531049291233234,0.22974079166178688,0.5076443130506291
IRQ,1997,22330.76999999999,17,6530.2375,2722.6749999999993,4108.7455,10378.824500000002,0.2924322582696433,0.12192481495264161,0.18399479731330365,0.46477683035560385
ISL,1997,271.3554999999999,31,86.80499999999999,63.24250000000001,81.995,164.11450000000002,0.31989401357260133,0.23306142679989914,0.3021681889624498,0.6047951856512954
ISR,1997,5743.282999999997,26,1745.7359999999999,1190.7240000000004,1509.7069999999997,3246.9964999999993,0.30396134057820257,0.2073246260022362,0.2628648109452382,0.5653554769980865
ITA,1997,56925.8005,38,18255.9405,15400.3775,17302.655500000004,37507.48599999999,0.32069712396929756,0.2705342281484474,0.30395102656483514,0.6588837692321954
JAM,1997,2554.9544999999994,22,842.2060000000002,382.35800000000006,600.0495000000001,1352.3305,0.3296363986129696,0.14965354568936556,0.2348572156568738,0.5292972927697931
JEY,1997,85.01799999999997,36,29.537499999999998,23.162,29.211,57.0105,0.3474264273447977,0.2724364252275989,0.3435860641275966,0.6705697616975231
JOR,1997,4733.665000000002,18,1579.3885,591.004,1019.3720000000001,2390.1074999999996,0.3336502477467247,0.12485125162004489,0.21534519236152108,0.5049169089912359
JPN,1997,126027.98449999999,40,36635.2405,37645.092,36869.169,83700.2005,0.29069131467384535,0.29870422945627606,0.29254747781830953,0.6641398006329302
KAZ,1997,15820.431500000004,26,5271.1359999999995,3235.2539999999995,4521.954,9293.355500000001,0.33318534959049617,0.2044984676935012,0.2858300040678409,0.5874274352124972
KEN,1997,28364.26399999999,15,8345.9805,2681.5555000000004,4894.585,12409.317000000006,0.2942428014349325,0.09453992883439533,0.17256167831465685,0.43749829010193997
KGZ,1997,4738.386000000002,20,1534.3599999999997,673.4695,1135.8035,2438.4305,0.32381490237393046,0.1421305693542062,0.23970261181761035,0.5146120430036722
KHM,1997,11431.569,17,3513.2154999999993,1466.5115,2614.7599999999998,5314.366500000002,0.30732574854772776,0.12828610840734112,0.22873150658496658,0.464885135190104
KIR,1997,84.30850000000008,18,25.798000000000002,12.0635,19.608500000000003,41.5335,0.30599524365870556,0.14308758903313412,0.23258034480509063,0.49263715995421525
KNA,1997,43.65550000000002,24,15.232999999999999,7.061,11.898,24.3015,0.3489365601127004,0.1617436520026113,0.2725429785479492,0.556665254091695
KOR,1997,45962.393000000025,29,17899.288500000002,10487.893,15066.742000000002,30710.221000000005,0.38943334608361213,0.2281842244375743,0.3278058651123755,0.6681597496457591
KWT,1997,1761.4685000000004,25,754.6800000000001,298.74699999999996,602.8059999999999,1100.4075000000003,0.42843797660872157,0.16960110271628467,0.34221787105474766,0.6247102914414876
LAO,1997,5150.5375,17,1493.2025,668.6754999999999,1013.6605000000001,2409.459500000001,0.28991197520647116,0.12982635307480042,0.19680674104401724,0.4678073890346397
LBN,1997,4107.5505,22,1386.5205000000003,691.267,1070.844,2284.3130000000006,0.33755409702205735,0.16829178363114464,0.2607013596059257,0.5561253598708039
LBR,1997,2383.300000000001,17,676.2500000000001,340.3075,453.70849999999996,1144.9874999999997,0.28374522720597484,0.14278836067637304,0.19036986531280148,0.4804210548399275
LBY,1997,4902.345500000004,20,1690.847,720.7439999999999,1169.348,2668.508,0.3449057191093526,0.14702023755771587,0.2385282718241705,0.5443329116644263
LCA,1997,155.45399999999992,22,50.8425,23.677000000000003,36.871,83.07400000000003,0.327058165116369,0.15230872155106986,0.23718270356504187,0.5343960271205634
LIE,1997,31.7705,34,11.221499999999997,9.038,11.1725,21.578500000000005,0.3532050172329676,0.28447773878283317,0.3516627059693741,0.6791992571725345
LKA,1997,18449.122500000005,25,6271.6230000000005,3629.866500000001,5033.2365,10923.492499999998,0.3399415338046565,0.1967500893335171,0.2728171217899387,0.5920873743453108
LSO,1997,1972.5784999999998,18,576.7945,263.08899999999994,383.32699999999994,953.7064999999998,0.2924063605073258,0.13337314585959442,0.19432788099434317,0.4834821529282611
LTU,1997,3694.8955,34,1162.9785,911.7740000000001,1081.6634999999999,2314.8509999999997,0.31475274469873366,0.24676584222747303,0.2927453563977655,0.6264997210340589
LUX,1997,418.4115,36,136.172,112.9755,139.17149999999998,271.60599999999994,0.32544994580693887,0.2700105040133935,0.33261872582374047,0.6491360777607689
LVA,1997,2498.879,36,748.9375,663.2195,721.0310000000001,1581.1344999999994,0.29970938969033717,0.2654068084128924,0.2885417821351094,0.6327375195037452
MAC,1997,411.69950000000017,31,157.567,93.07149999999999,156.09500000000003,262.4185,0.38272332125737324,0.22606658497277735,0.3791478979206921,0.637403008747885
MAF,1997,29.298499999999983,28,11.613,6.1185,10.690999999999999,18.288999999999998,0.39636841476526125,0.2088332167175795,0.3648992269228802,0.6242299093810266
MAR,1997,27397.11799999999,20,8925.754500000001,4235.9565,6391.258999999999,14632.7675,0.32579173108645965,0.15461321515642637,0.23328216493428255,0.5340987873250027
MCO,1997,31.96849999999999,44,8.4605,9.751,9.679499999999997,20.218000000000004,0.26465114096688935,0.3050190030811581,0.30278242645103776,0.6324350532555487
MDA,1997,4393.789500000001,31,1351.479,1063.736,1342.7744999999998,2683.6245000000004,0.3075884723198505,0.24209990032522039,0.3056073805993663,0.6107767566015623
MDG,1997,14778.902500000002,16,4321.7065,1756.5955,2850.8350000000005,6771.208,0.29242404840278224,0.11885831847121257,0.1928989652648429,0.45816717445696653
MDV,1997,269.03999999999974,16,78.24799999999998,31.081,50.192,123.23349999999999,0.29084151055605134,0.11552557240559036,0.18655961938745186,0.45804898899791896
MEX,1997,93183.09399999998,21,30877.6655,14391.826999999997,21867.265500000005,50029.83050000002,0.3313655318206112,0.15444676048211062,0.2346698801394168,0.5368981469964931
MHL,1997,52.35799999999999,15,14.3825,6.188000000000001,10.297999999999998,22.810000000000006,0.2746953665151458,0.1181863325566294,0.19668436533099048,0.43565453225868084
MKD,1997,2004.2335000000005,32,620.8295,516.8520000000001,626.0575,1254.9024999999995,0.30975906749388227,0.2578801322301019,0.3123675459970108,0.6261258980053966
MLI,1997,10359.301499999996,15,2639.9719999999998,1260.3725,1705.2015000000001,4443.3240000000005,0.25484073419428915,0.12166578026520422,0.16460583756539965,0.42892119705175125
MLT,1997,388.8385,35,115.219,108.3005,120.098,246.82749999999996,0.2963158226358758,0.2785230886344845,0.30886344844967767,0.6347815352646405
MMR,1997,43972.045500000015,22,14858.543999999998,7363.001999999999,10997.457500000002,24570.126000000004,0.3379088653039803,0.16744733878709364,0.25010111253523554,0.5587669557014353
MNE,1997,633.6075000000001,31,200.67149999999998,154.79799999999997,188.011,395.92350000000005,0.3167126336099241,0.24431213330018972,0.29673102038722704,0.6248718646796321
MNG,1997,2381.7715000000007,20,826.5485,306.78200000000004,544.259,1251.3480000000002,0.34703098093163,0.12880412751601064,0.22851016564771215,0.5253854116568276
MNP,1997,60.81699999999999,25,26.498499999999996,10.2615,20.3125,38.216499999999996,0.4357087656411858,0.1687274939572817,0.33399378463258633,0.6283851554663992
MOZ,1997,16521.724000000013,17,4818.022000000001,2178.8450000000003,3222.674,7774.735499999999,0.2916173881127658,0.13187758129841648,0.19505676284145634,0.47057652700166114
MRT,1997,2484.2780000000002,16,712.953,310.0585,467.49850000000004,1144.8385000000003,0.2869859975413379,0.12480829440183423,0.18818284427105178,0.46083348964970916
MSR,1997,7.069000000000002,33,2.3569999999999998,1.6305000000000005,2.1905000000000006,4.291499999999999,0.3334276418163813,0.23065497241476873,0.30987409817513084,0.6070872825010607
MTQ,1997,424.13800000000003,30,144.483,95.7135,133.30499999999998,260.15000000000003,0.34065092021936255,0.22566593891610748,0.3142962903583267,0.6133616888842782
MUS,1997,1184.257,27,428.1869999999999,248.28249999999997,372.96399999999994,735.3885000000001,0.3615659438787357,0.2096525500799235,0.31493501832794735,0.6209703636963937
MWI,1997,10512.678000000005,16,2919.018499999999,1234.4935,1885.5430000000001,4671.1855,0.27766649944000926,0.11742902236708852,0.17935896067586196,0.44433830276167474
MYS,1997,21249.177500000005,22,7264.014999999999,3710.086500000001,5798.6105,11891.183499999996,0.3418492315761397,0.17459906389317892,0.27288635054227384,0.5596067659559996
MYT,1997,139.30899999999997,17,43.7055,17.424999999999997,31.614,65.967,0.31373062759764275,0.12508165301595733,0.22693436892088814,0.4735300662555902
NAM,1997,1693.241999999999,18,530.21,211.49899999999997,341.86550000000005,823.5984999999998,0.3131330311910526,0.12490772140072127,0.20189996468313462,0.48640330206786764
NCL,1997,208.42099999999994,25,73.244,41.2805,57.52750000000001,124.70549999999996,0.3514233210664953,0.19806305506642813,0.2760158525292558,0.5983346207915708
NER,1997,10494.200999999992,15,2917.0265,1297.84,2000.3955,4683.104,0.2779655640291245,0.12367211186444789,0.19061913336708547,0.44625636577763317
NGA,1997,113791.1805,17,31934.776499999993,15568.626999999999,22100.841,53243.473000000005,0.2806436874956227,0.1368175189991987,0.19422279391854977,0.467905093927732
NIC,1997,4895.962499999998,17,1484.845,587.0635000000002,930.5719999999999,2329.8679999999995,0.3032794879454246,0.11990767903144693,0.19006926625765624,0.47587537690494985
NIU,1997,2.2575000000000003,27,0.6200000000000001,0.4995000000000002,0.5725000000000001,1.2689999999999997,0.27464008859357697,0.22126245847176088,0.25359911406423036,0.5621262458471759
NLD,1997,15629.904999999995,36,5119.5315,4295.8595000000005,5166.5205,10231.62,0.3275471923853665,0.27484872748746725,0.3305535446312694,0.6546181822602252
NOR,1997,4405.333500000001,35,1362.7395000000001,1142.5680000000002,1338.5905000000002,2721.523499999999,0.309338555185436,0.2593601596791707,0.3038567908649822,0.6177792214823233
NPL,1997,23249.417499999996,18,6712.243500000002,3556.1425000000004,4921.7055,11414.709499999999,0.28870587833007016,0.15295619771979238,0.2116915617348263,0.49096754789663016
NRU,1997,10.362500000000002,18,3.3085,1.6210000000000002,2.71,5.311,0.319276236429433,0.1564294330518697,0.26151990349819054,0.5125211097708081
NZL,1997,3775.852000000001,32,1220.1655,928.3875,1174.596,2336.3645000000006,0.3231497156138534,0.24587497073508172,0.3110810487275454,0.6187648509528445
OMN,1997,2245.5880000000006,19,739.7585,328.93450000000007,544.3945,1163.5355000000002,0.3294275263316333,0.14648034278772418,0.24242848643651455,0.5181429095631077
PAK,1997,141330.26749999993,17,39579.9225,19572.752,28702.8775,65692.4245,0.2800526964261213,0.138489456973539,0.20309080289542375,0.4648149731974435
PAN,1997,2827.9915000000005,22,966.9185,480.14650000000006,717.0735000000001,1585.1375,0.3419099739161167,0.16978357254609852,0.25356282011455833,0.5605170666177745
PER,1997,25365.386000000006,21,8223.0135,4001.6385,5897.2325,13533.620499999999,0.3241824705525868,0.15775981094866837,0.23249133681624237,0.5335467987753073
PHL,1997,72718.83750000004,19,23043.479,11059.822,16833.6715,37609.937,0.3168845899111078,0.15209019258593062,0.23148983232852136,0.5171966204767778
PLW,1997,18.2975,28,7.18,3.7794999999999996,6.1979999999999995,11.505999999999998,0.39240333378876896,0.2065582729881131,0.33873479983604315,0.6288290750102472
PNG,1997,4960.438999999998,18,1605.7249999999997,670.231,1099.106,2507.982499999999,0.32370622842050883,0.13511525895187912,0.22157434049687952,0.5055968836629178
